SummonerMatchId,SummonerFk,MatchFk,ChampionFk
62056,1867,EUW1_7569447160,105
62057,1867,EUW1_7569399076,105
62058,1867,EUW1_7568420958,238
62059,1867,EUW1_7568312699,105
62060,1867,EUW1_7568294332,105
62061,1867,EUW1_7567378378,105
62062,1867,EUW1_7567326304,105
62063,1867,EUW1_7567257379,105
62064,1867,EUW1_7567204061,105
62065,1867,EUW1_7566229923,105
62066,1867,EUW1_7566176256,105
62067,1867,EUW1_7566118505,105
62068,1867,EUW1_7564942573,18
62069,1867,EUW1_7564836666,55
62070,1868,EUW1_7572098692,246
62071,1868,EUW1_7571380151,42
62072,1868,EUW1_7570847741,202
62073,1868,EUW1_7570826014,893
62074,1868,EUW1_7570813901,126
62075,1868,EUW1_7570287193,246
62076,1868,EUW1_7570247585,234
62077,1868,EUW1_7570193939,141
62078,1868,EUW1_7569088882,163
62079,1868,EUW1_7568705785,246
62080,1868,EUW1_7568682363,84
62081,1868,EUW1_7567886551,64
62082,1868,EUW1_7567839879,91
62083,1868,EUW1_7567615947,222
62084,1868,EUW1_7566872771,154
62085,1868,EUW1_7566828887,246
62086,1868,EUW1_7566769879,121
62087,1868,EUW1_7566717250,246
62088,1868,EUW1_7566683578,126
62089,1868,EUW1_7566649937,142
62090,1868,EUW1_7572098692,246
62091,1868,EUW1_7571380151,42
62092,1868,EUW1_7570847741,202
62093,1868,EUW1_7570826014,893
62094,1868,EUW1_7570813901,126
62095,1868,EUW1_7570287193,246
62096,1868,EUW1_7570247585,234
62097,1868,EUW1_7570193939,141
62098,1868,EUW1_7569088882,163
62099,1868,EUW1_7568705785,246
62100,1868,EUW1_7568682363,84
62101,1868,EUW1_7567886551,64
62102,1868,EUW1_7567839879,91
62103,1868,EUW1_7567615947,222
62104,1868,EUW1_7566872771,154
62105,1868,EUW1_7566828887,246
62106,1522,EUW1_7572922268,89
62107,1522,EUW1_7571436652,53
62108,1522,EUW1_7571302667,497
62109,1522,EUW1_7571256534,518
62110,1522,EUW1_7570351690,518
62111,1522,EUW1_7570287536,497
62112,1522,EUW1_7570121418,526
62113,1522,EUW1_7569879950,64
62114,1522,EUW1_7569335994,497
62115,1522,EUW1_7568745075,111
62116,1522,EUW1_7568148194,53
62117,1522,EUW1_7568039921,555
62118,1522,EUW1_7567977699,497
62119,1522,EUW1_7567951806,268
62120,1522,EUW1_7567836904,32
62121,1522,EUW1_7567644172,89
62122,1522,EUW1_7567603386,53
62123,1522,EUW1_7567574115,201
62124,1522,EUW1_7567284479,53
62125,1522,EUW1_7566769282,497
62126,1522,EUW1_7572922268,89
62127,1522,EUW1_7571436652,53
62128,1522,EUW1_7571302667,497
62129,1522,EUW1_7571256534,518
62130,1522,EUW1_7570351690,518
62131,1522,EUW1_7570287536,497
62132,1522,EUW1_7570121418,526
62133,1522,EUW1_7569879950,64
62134,1522,EUW1_7569335994,497
62135,1522,EUW1_7568745075,111
62136,1522,EUW1_7568148194,53
62137,1522,EUW1_7568039921,555
62138,1522,EUW1_7567977699,497
62139,1522,EUW1_7567951806,268
62140,1522,EUW1_7567836904,32
62141,1522,EUW1_7567644172,89
62142,1522,EUW1_7567603386,53
62143,1522,EUW1_7567574115,201
62144,1870,EUW1_7572794119,145
62145,1870,EUW1_7572738126,238
62146,1870,EUW1_7572687488,51
62147,1870,EUW1_7572646439,51
62148,1870,EUW1_7572239779,804
62149,1870,EUW1_7572192721,51
62150,1870,EUW1_7572154814,804
62151,1870,EUW1_7571572164,51
62152,1870,EUW1_7571512420,145
62153,1870,EUW1_7571434529,21
62154,1870,EUW1_7571381723,51
62155,1870,EUW1_7571303975,145
62156,1870,EUW1_7571261907,9
62157,1870,EUW1_7571225410,145
62158,1870,EUW1_7571139154,145
62159,1870,EUW1_7571102350,145
62160,1870,EUW1_7571075819,804
62161,1870,EUW1_7571043641,222
62162,1870,EUW1_7571012815,145
62163,1870,EUW1_7570294312,29
62164,1870,EUW1_7572794119,145
62165,1870,EUW1_7572738126,238
62166,1870,EUW1_7572687488,51
62167,1870,EUW1_7572646439,51
62168,1870,EUW1_7572239779,804
62169,1870,EUW1_7572192721,51
62170,1870,EUW1_7572154814,804
62171,1870,EUW1_7571572164,51
62172,1870,EUW1_7571512420,145
62173,1870,EUW1_7571434529,21
62174,1870,EUW1_7571381723,51
62175,1870,EUW1_7571303975,145
62176,1870,EUW1_7571261907,9
62177,1870,EUW1_7571225410,145
62178,1870,EUW1_7571139154,145
62179,1870,EUW1_7571102350,145
62180,1870,EUW1_7571075819,804
62181,1870,EUW1_7571043641,222
62182,1870,EUW1_7571012815,145
62183,1870,EUW1_7570294312,29
62184,1871,EUW1_7572646439,60
62185,1871,EUW1_7572603744,111
62186,1871,EUW1_7572566057,12
62187,1871,EUW1_7572526183,103
62188,1871,EUW1_7572487201,96
62189,1871,EUW1_7572467970,15
62190,1871,EUW1_7572293075,111
62191,1871,EUW1_7572193650,43
62192,1871,EUW1_7570389244,12
62193,1871,EUW1_7570059678,412
62194,1871,EUW1_7570027514,235
62195,1871,EUW1_7569280948,104
62196,1871,EUW1_7569194126,412
62197,1871,EUW1_7569137723,25
62198,1871,EUW1_7568215394,57
62199,1871,EUW1_7568162869,526
62200,1871,EUW1_7568047333,43
62201,1871,EUW1_7567993613,111
62202,1871,EUW1_7567031810,497
62203,1871,EUW1_7566984358,12
62204,1871,EUW1_7572646439,60
62205,1871,EUW1_7572603744,111
62206,1871,EUW1_7572566057,12
62207,1871,EUW1_7572526183,103
62208,1871,EUW1_7572487201,96
62209,1871,EUW1_7572467970,15
62210,1871,EUW1_7572293075,111
62211,1871,EUW1_7572193650,43
62212,1871,EUW1_7570389244,12
62213,1871,EUW1_7570059678,412
62214,1871,EUW1_7570027514,235
62215,1871,EUW1_7569280948,104
62216,1871,EUW1_7569194126,412
62217,1871,EUW1_7569137723,25
62218,1871,EUW1_7568215394,57
62219,1871,EUW1_7568162869,526
62220,1871,EUW1_7568047333,43
62221,1871,EUW1_7567993613,111
62222,1872,EUW1_7572816032,3
62223,1872,EUW1_7572755238,21
62224,1872,EUW1_7572705283,115
62225,1872,EUW1_7572649226,22
62226,1872,EUW1_7572351334,901
62227,1872,EUW1_7572303551,246
62228,1872,EUW1_7572251252,245
62229,1872,EUW1_7572218716,101
62230,1872,EUW1_7572169218,235
62231,1872,EUW1_7572144469,96
62232,1872,EUW1_7572134574,64
62233,1872,EUW1_7571087242,145
62234,1872,EUW1_7571041829,498
62235,1872,EUW1_7570982940,110
62236,1872,EUW1_7570951478,22
62237,1872,EUW1_7570666643,145
62238,1872,EUW1_7570625438,498
62239,1872,EUW1_7570466070,901
62240,1872,EUW1_7570389394,498
62241,1872,EUW1_7570328243,51
62242,1872,EUW1_7572816032,3
62243,1872,EUW1_7572755238,21
62244,1872,EUW1_7572705283,115
62245,1872,EUW1_7572649226,22
62246,1872,EUW1_7572351334,901
62247,1872,EUW1_7572303551,246
62248,1872,EUW1_7572251252,245
62249,1872,EUW1_7572218716,101
62250,1872,EUW1_7572169218,235
62251,1872,EUW1_7572144469,96
62252,1872,EUW1_7572134574,64
62253,1872,EUW1_7571087242,145
62254,1872,EUW1_7571041829,498
62255,1872,EUW1_7570982940,110
62256,1872,EUW1_7570951478,22
62257,1872,EUW1_7570666643,145
62258,1872,EUW1_7570625438,498
62259,1872,EUW1_7570466070,901
62260,1872,EUW1_7570389394,498
62261,1873,EUW1_7572736142,90
62262,1873,EUW1_7572650016,142
62263,1873,EUW1_7572515209,134
62264,1873,EUW1_7572470436,142
62265,1873,EUW1_7572092952,45
62266,1873,EUW1_7572041425,432
62267,1873,EUW1_7571389398,893
62268,1873,EUW1_7570960415,136
62269,1873,EUW1_7569233955,800
62270,1873,EUW1_7568212798,800
62271,1873,EUW1_7568152147,432
62272,1873,EUW1_7567131241,142
62273,1873,EUW1_7565868146,142
62274,1873,EUW1_7565250014,142
62275,1873,EUW1_7564662216,142
62276,1873,EUW1_7564552760,142
62277,1873,EUW1_7563432152,893
62278,1873,EUW1_7562770817,111
62279,1873,EUW1_7560840676,142
62280,1873,EUW1_7559812882,142
62281,1873,EUW1_7572736142,90
62282,1873,EUW1_7572650016,142
62283,1873,EUW1_7572515209,134
62284,1873,EUW1_7572470436,142
62285,1873,EUW1_7572092952,45
62286,1873,EUW1_7572041425,432
62287,1873,EUW1_7571389398,893
62288,1873,EUW1_7570960415,136
62289,1873,EUW1_7569233955,800
62290,1873,EUW1_7568212798,800
62291,1873,EUW1_7568152147,432
62292,1873,EUW1_7567131241,142
62293,1873,EUW1_7565868146,142
62294,1873,EUW1_7565250014,142
62295,1873,EUW1_7564662216,142
62296,1873,EUW1_7564552760,142
62297,1874,EUW1_7570971297,526
62298,1874,EUW1_7570118134,18
62299,1874,EUW1_7570095665,15
62300,1874,EUW1_7562877613,15
62301,1874,EUW1_7562843914,145
62302,1874,EUW1_7562815767,53
62303,1874,EUW1_7562788302,412
62304,1874,EUW1_7562771671,235
62305,1874,EUW1_7562743078,111
62306,1874,EUW1_7562733562,127
62307,1874,EUW1_7558008746,222
62308,1874,EUW1_7557988791,22
62309,1874,EUW1_7448531432,64
62310,1874,EUW1_7445640643,64
62311,1874,EUW1_7441697873,64
62312,1874,EUW1_7441389067,64
62313,1874,EUW1_7426393375,81
62314,1874,EUW1_7426342595,235
62315,1874,EUW1_7421148401,76
62316,1874,EUW1_7420983587,18
62317,1874,EUW1_7570971297,526
62318,1874,EUW1_7570118134,18
62319,1874,EUW1_7570095665,15
62320,1874,EUW1_7562877613,15
62321,1874,EUW1_7562843914,145
62322,1874,EUW1_7562815767,53
62323,1874,EUW1_7562788302,412
62324,1874,EUW1_7562771671,235
62325,1874,EUW1_7562743078,111
62326,1874,EUW1_7562733562,127
62327,1874,EUW1_7558008746,222
62328,1874,EUW1_7557988791,22
62329,1874,EUW1_7448531432,64
62330,1874,EUW1_7445640643,64
62331,1874,EUW1_7441697873,64
62332,1874,EUW1_7441389067,64
62333,1874,EUW1_7426393375,81
62334,1875,EUW1_7572875079,35
62335,1875,EUW1_7572759131,246
62336,1875,EUW1_7572682896,107
62337,1875,EUW1_7572502636,246
62338,1875,EUW1_7572406803,246
62339,1875,EUW1_7572253442,35
62340,1875,EUW1_7572118737,107
62341,1875,EUW1_7571540224,246
62342,1875,EUW1_7571452758,107
62343,1875,EUW1_7569398902,246
62344,1875,EUW1_7568114046,246
62345,1875,EUW1_7565926263,246
62346,1875,EUW1_7565823242,246
62347,1875,EUW1_7565512661,246
62348,1875,EUW1_7565417038,35
62349,1875,EUW1_7565371272,246
62350,1875,EUW1_7565319367,246
62351,1875,EUW1_7564702404,246
62352,1875,EUW1_7564644915,107
62353,1875,EUW1_7564519369,246
62354,1875,EUW1_7572875079,35
62355,1875,EUW1_7572759131,246
62356,1875,EUW1_7572682896,107
62357,1875,EUW1_7572502636,246
62358,1875,EUW1_7572406803,246
62359,1875,EUW1_7572253442,35
62360,1875,EUW1_7572118737,107
62361,1875,EUW1_7571540224,246
62362,1875,EUW1_7571452758,107
62363,1875,EUW1_7569398902,246
62364,1875,EUW1_7568114046,246
62365,1875,EUW1_7565926263,246
62366,1875,EUW1_7565823242,246
62367,1875,EUW1_7565512661,246
62368,1875,EUW1_7565417038,35
62369,1875,EUW1_7565371272,246
62370,1875,EUW1_7565319367,246
62371,1876,EUW1_7572377601,81
62372,1876,EUW1_7572339644,67
62373,1876,EUW1_7572249213,51
62374,1876,EUW1_7572205497,145
62375,1876,EUW1_7572156257,21
62376,1876,EUW1_7571675498,22
62377,1876,EUW1_7571632950,236
62378,1876,EUW1_7571580618,67
62379,1876,EUW1_7571509367,21
62380,1876,EUW1_7571453832,236
62381,1876,EUW1_7571404909,81
62382,1876,EUW1_7570665068,202
62383,1876,EUW1_7570287536,236
62384,1876,EUW1_7569600625,54
62385,1876,EUW1_7569568526,58
62386,1876,EUW1_7569527739,119
62387,1876,EUW1_7569185434,145
62388,1876,EUW1_7567242765,145
62389,1876,EUW1_7567187465,54
62390,1876,EUW1_7567117292,238
62391,1876,EUW1_7572377601,81
62392,1876,EUW1_7572339644,67
62393,1876,EUW1_7572249213,51
62394,1876,EUW1_7572205497,145
62395,1876,EUW1_7572156257,21
62396,1876,EUW1_7571675498,22
62397,1876,EUW1_7571632950,236
62398,1876,EUW1_7571580618,67
62399,1876,EUW1_7571509367,21
62400,1876,EUW1_7571453832,236
62401,1876,EUW1_7571404909,81
62402,1876,EUW1_7570665068,202
62403,1876,EUW1_7570287536,236
62404,1876,EUW1_7569600625,54
62405,1876,EUW1_7569568526,58
62406,1876,EUW1_7569527739,119
62407,1876,EUW1_7569185434,145
62408,1876,EUW1_7567242765,145
62409,1877,EUW1_7572303768,111
62410,1877,EUW1_7572262865,42
62411,1877,EUW1_7572219111,61
62412,1877,EUW1_7572195801,3
62413,1877,EUW1_7571400239,80
62414,1877,EUW1_7571374828,83
62415,1877,EUW1_7571324333,127
62416,1877,EUW1_7571279885,893
62417,1877,EUW1_7571218075,245
62418,1877,EUW1_7571178325,111
62419,1877,EUW1_7571149623,131
62420,1877,EUW1_7571118256,61
62421,1877,EUW1_7571093909,112
62422,1877,EUW1_7571067824,103
62423,1877,EUW1_7571031171,3
62424,1877,EUW1_7571032468,777
62425,1877,EUW1_7570340789,893
62426,1877,EUW1_7570282464,103
62427,1877,EUW1_7570230596,25
62428,1877,EUW1_7570189661,53
62429,1877,EUW1_7572303768,111
62430,1877,EUW1_7572262865,42
62431,1877,EUW1_7572219111,61
62432,1877,EUW1_7572195801,3
62433,1877,EUW1_7571400239,80
62434,1877,EUW1_7571374828,83
62435,1877,EUW1_7571324333,127
62436,1877,EUW1_7571279885,893
62437,1877,EUW1_7571218075,245
62438,1877,EUW1_7571178325,111
62439,1877,EUW1_7571149623,131
62440,1877,EUW1_7571118256,61
62441,1877,EUW1_7571093909,112
62442,1877,EUW1_7571067824,103
62443,1877,EUW1_7571031171,3
62444,1877,EUW1_7571032468,777
62445,1877,EUW1_7570340789,893
62446,1877,EUW1_7570282464,103
62447,1877,EUW1_7570230596,25
62448,1878,EUW1_7572554343,25
62449,1878,EUW1_7572528361,110
62450,1878,EUW1_7572486616,895
62451,1878,EUW1_7572444242,16
62452,1878,EUW1_7572410621,222
62453,1878,EUW1_7572351131,895
62454,1878,EUW1_7572253176,81
62455,1878,EUW1_7572218131,235
62456,1878,EUW1_7572173707,61
62457,1878,EUW1_7571677987,16
62458,1878,EUW1_7571633880,202
62459,1878,EUW1_7571545166,81
62460,1878,EUW1_7571506261,222
62461,1878,EUW1_7570512606,51
62462,1878,EUW1_7570451024,81
62463,1878,EUW1_7570401369,81
62464,1878,EUW1_7570351703,145
62465,1878,EUW1_7570310302,115
62466,1878,EUW1_7570267870,51
62467,1878,EUW1_7570210829,895
62468,1878,EUW1_7572554343,25
62469,1878,EUW1_7572528361,110
62470,1878,EUW1_7572486616,895
62471,1878,EUW1_7572444242,16
62472,1879,EUW1_7573025671,101
62473,1879,EUW1_7572994878,800
62474,1879,EUW1_7572949508,50
62475,1879,EUW1_7572887276,235
62476,1879,EUW1_7572832463,78
62477,1879,EUW1_7572744421,350
62478,1879,EUW1_7572209929,12
62479,1879,EUW1_7571910080,89
62480,1879,EUW1_7571903221,89
62481,1879,EUW1_7571901630,111
62482,1879,EUW1_7571896459,555
62483,1879,EUW1_7571882529,497
62484,1879,EUW1_7571865770,111
62485,1879,EUW1_7571842261,555
62486,1879,EUW1_7571825477,12
62487,1879,EUW1_7571778480,518
62488,1879,EUW1_7571730493,12
62489,1879,EUW1_7571676194,12
62490,1879,EUW1_7571615629,201
62491,1879,EUW1_7571553990,526
62492,1879,EUW1_7573025671,101
62493,1879,EUW1_7572994878,800
62494,1879,EUW1_7572949508,50
62495,1879,EUW1_7572887276,235
62496,1879,EUW1_7572832463,78
62497,1879,EUW1_7572744421,350
62498,1879,EUW1_7572209929,12
62499,1879,EUW1_7571910080,89
62500,1879,EUW1_7571903221,89
62501,1879,EUW1_7571901630,111
62502,1879,EUW1_7571896459,555
62503,1879,EUW1_7571882529,497
62504,1879,EUW1_7571865770,111
62505,1879,EUW1_7571842261,555
62506,1879,EUW1_7571825477,12
62507,1879,EUW1_7571778480,518
62508,1879,EUW1_7571730493,12
62509,1879,EUW1_7571676194,12
62510,1879,EUW1_7571615629,201
62511,1880,EUW1_7573141674,163
62512,1880,EUW1_7573130879,90
62513,1880,EUW1_7573115749,516
62514,1880,EUW1_7573099790,1
62515,1880,EUW1_7573033865,43
62516,1880,EUW1_7572996355,147
62517,1880,EUW1_7572947913,117
62518,1880,EUW1_7572847001,902
62519,1880,EUW1_7572801994,117
62520,1880,EUW1_7572749147,117
62521,1880,EUW1_7572631316,117
62522,1880,EUW1_7572589806,117
62523,1880,EUW1_7572543792,147
62524,1880,EUW1_7572501000,147
62525,1880,EUW1_7572457031,117
62526,1880,EUW1_7572411146,117
62527,1880,EUW1_7572333767,117
62528,1880,EUW1_7572175503,117
62529,1880,EUW1_7571899418,111
62530,1880,EUW1_7571886674,117
62531,1880,EUW1_7573141674,163
62532,1880,EUW1_7573130879,90
62533,1880,EUW1_7573115749,516
62534,1880,EUW1_7573099790,1
62535,1880,EUW1_7573033865,43
62536,1880,EUW1_7572996355,147
62537,1880,EUW1_7572947913,117
62538,1880,EUW1_7572847001,902
62539,1880,EUW1_7572801994,117
62540,1880,EUW1_7572749147,117
62541,1880,EUW1_7572631316,117
62542,1880,EUW1_7572589806,117
62543,1880,EUW1_7572543792,147
62544,1880,EUW1_7572501000,147
62545,1880,EUW1_7572457031,117
62546,1880,EUW1_7572411146,117
62547,1880,EUW1_7572333767,117
62548,1880,EUW1_7572175503,117
62549,1880,EUW1_7571899418,111
62550,1880,EUW1_7571886674,117
62551,1881,EUW1_7573035094,79
62552,1881,EUW1_7573008134,79
62553,1881,EUW1_7572953921,79
62554,1881,EUW1_7572907737,79
62555,1881,EUW1_7572890311,62
62556,1881,EUW1_7572836264,79
62557,1881,EUW1_7572784436,79
62558,1881,EUW1_7572731693,79
62559,1881,EUW1_7572669342,79
62560,1881,EUW1_7571000962,62
62561,1881,EUW1_7570973010,79
62562,1881,EUW1_7570949161,79
62563,1881,EUW1_7570923607,79
62564,1881,EUW1_7570892483,517
62565,1881,EUW1_7570860975,62
62566,1881,EUW1_7570845958,79
62567,1881,EUW1_7570832861,79
62568,1881,EUW1_7569914951,79
62569,1881,EUW1_7569897513,79
62570,1881,EUW1_7569877124,79
62571,1881,EUW1_7573035094,79
62572,1881,EUW1_7573008134,79
62573,1881,EUW1_7572953921,79
62574,1881,EUW1_7572907737,79
62575,1881,EUW1_7572890311,62
62576,1881,EUW1_7572836264,79
62577,1881,EUW1_7572784436,79
62578,1881,EUW1_7572731693,79
62579,1881,EUW1_7572669342,79
62580,1881,EUW1_7571000962,62
62581,1881,EUW1_7570973010,79
62582,1881,EUW1_7570949161,79
62583,1881,EUW1_7570923607,79
62584,1881,EUW1_7570892483,517
62585,1881,EUW1_7570860975,62
62586,1882,EUW1_7573128556,8
62587,1882,EUW1_7571635327,35
62588,1882,EUW1_7571515727,203
62589,1882,EUW1_7571456422,107
62590,1882,EUW1_7570370910,157
62591,1882,EUW1_7569444831,107
62592,1882,EUW1_7569308382,35
62593,1882,EUW1_7569233955,203
62594,1882,EUW1_7568439754,222
62595,1882,EUW1_7568358851,107
62596,1882,EUW1_7568238425,63
62597,1882,EUW1_7568140941,35
62598,1882,EUW1_7567241138,105
62599,1882,EUW1_7567195803,203
62600,1882,EUW1_7566986713,107
62601,1882,EUW1_7566906363,35
62602,1882,EUW1_7566618599,200
62603,1882,EUW1_7566556609,35
62604,1882,EUW1_7566535894,203
62605,1882,EUW1_7566514867,203
62606,1882,EUW1_7573128556,8
62607,1882,EUW1_7571635327,35
62608,1882,EUW1_7571515727,203
62609,1882,EUW1_7571456422,107
62610,1882,EUW1_7570370910,157
62611,1882,EUW1_7569444831,107
62612,1882,EUW1_7569308382,35
62613,1882,EUW1_7569233955,203
62614,1882,EUW1_7568439754,222
62615,1882,EUW1_7568358851,107
62616,1882,EUW1_7568238425,63
62617,1882,EUW1_7568140941,35
62618,1882,EUW1_7567241138,105
62619,1882,EUW1_7567195803,203
62620,1883,EUW1_7571156404,236
62621,1883,EUW1_7571113266,81
62622,1883,EUW1_7571041907,201
62623,1883,EUW1_7570036770,236
62624,1883,EUW1_7569317759,901
62625,1883,EUW1_7569176045,432
62626,1883,EUW1_7568256294,901
62627,1883,EUW1_7568172794,901
62628,1883,EUW1_7567720121,117
62629,1883,EUW1_7567233049,526
62630,1883,EUW1_7567007871,901
62631,1883,EUW1_7566949574,901
62632,1883,EUW1_7566900397,432
62633,1883,EUW1_7566550691,432
62634,1883,EUW1_7566529061,111
62635,1883,EUW1_7566508654,526
62636,1883,EUW1_7565498866,117
62637,1883,EUW1_7565321041,117
62638,1883,EUW1_7565263280,432
62639,1883,EUW1_7565242459,518
62640,1883,EUW1_7571156404,236
62641,1883,EUW1_7571113266,81
62642,1883,EUW1_7571041907,201
62643,1883,EUW1_7570036770,236
62644,1883,EUW1_7569317759,901
62645,1883,EUW1_7569176045,432
62646,1883,EUW1_7568256294,901
62647,1883,EUW1_7568172794,901
62648,1883,EUW1_7567720121,117
62649,1883,EUW1_7567233049,526
62650,1883,EUW1_7567007871,901
62651,1883,EUW1_7566949574,901
62652,1883,EUW1_7566900397,432
62653,1883,EUW1_7566550691,432
62654,1883,EUW1_7566529061,111
62655,1883,EUW1_7566508654,526
62656,1883,EUW1_7565498866,117
62657,1883,EUW1_7565321041,117
62658,1883,EUW1_7565263280,432
62659,1884,EUW1_7572595677,246
62660,1884,EUW1_7572539193,517
62661,1884,EUW1_7572482360,134
62662,1884,EUW1_7572312045,36
62663,1884,EUW1_7572232234,246
62664,1884,EUW1_7572194186,134
62665,1884,EUW1_7571521610,517
62666,1884,EUW1_7571480832,134
62667,1884,EUW1_7571309408,54
62668,1884,EUW1_7571299165,4
62669,1884,EUW1_7569176045,25
62670,1884,EUW1_7569136457,3
62671,1884,EUW1_7569099902,134
62672,1884,EUW1_7569037347,36
62673,1884,EUW1_7568977678,246
62674,1884,EUW1_7568924983,517
62675,1884,EUW1_7568893745,134
62676,1884,EUW1_7568883183,134
62677,1884,EUW1_7568824577,14
62678,1884,EUW1_7568791410,246
62679,1884,EUW1_7572595677,246
62680,1884,EUW1_7572539193,517
62681,1884,EUW1_7572482360,134
62682,1884,EUW1_7572312045,36
62683,1884,EUW1_7572232234,246
62684,1884,EUW1_7572194186,134
62685,1884,EUW1_7571521610,517
62686,1884,EUW1_7571480832,134
62687,1884,EUW1_7571309408,54
62688,1884,EUW1_7571299165,4
62689,1884,EUW1_7569176045,25
62690,1884,EUW1_7569136457,3
62691,1884,EUW1_7569099902,134
62692,1884,EUW1_7569037347,36
62693,1884,EUW1_7568977678,246
62694,1884,EUW1_7568924983,517
62695,1884,EUW1_7568893745,134
62696,1884,EUW1_7568883183,134
62697,1884,EUW1_7568824577,14
62698,1885,EUW1_7573136848,103
62699,1885,EUW1_7573124043,134
62700,1885,EUW1_7573112696,103
62701,1885,EUW1_7573091630,103
62702,1885,EUW1_7573061928,103
62703,1885,EUW1_7573027757,893
62704,1885,EUW1_7572949304,134
62705,1885,EUW1_7572907737,799
62706,1885,EUW1_7572841115,13
62707,1885,EUW1_7572572987,126
62708,1885,EUW1_7572520600,134
62709,1885,EUW1_7572262334,134
62710,1885,EUW1_7572251607,7
62711,1885,EUW1_7572026982,103
62712,1885,EUW1_7571788382,4
62713,1885,EUW1_7571734913,7
62714,1885,EUW1_7571688778,134
62715,1885,EUW1_7571274748,134
62716,1885,EUW1_7571231183,893
62717,1885,EUW1_7571112234,126
62718,1885,EUW1_7573136848,103
62719,1885,EUW1_7573124043,134
62720,1885,EUW1_7573112696,103
62721,1885,EUW1_7573091630,103
62722,1885,EUW1_7573061928,103
62723,1885,EUW1_7573027757,893
62724,1885,EUW1_7572949304,134
62725,1885,EUW1_7572907737,799
62726,1885,EUW1_7572841115,13
62727,1885,EUW1_7572572987,126
62728,1885,EUW1_7572520600,134
62729,1885,EUW1_7572262334,134
62730,1885,EUW1_7572251607,7
62731,1885,EUW1_7572026982,103
62732,1885,EUW1_7571788382,4
62733,1885,EUW1_7571734913,7
62734,1886,EUW1_7572844639,4
62735,1886,EUW1_7572782269,4
62736,1886,EUW1_7572707584,4
62737,1886,EUW1_7572647238,4
62738,1886,EUW1_7572608579,4
62739,1886,EUW1_7572559144,4
62740,1886,EUW1_7572522896,4
62741,1886,EUW1_7572485225,4
62742,1886,EUW1_7572404363,4
62743,1886,EUW1_7572380915,4
62744,1886,EUW1_7572336542,4
62745,1886,EUW1_7572286945,4
62746,1886,EUW1_7572237623,4
62747,1886,EUW1_7572162510,4
62748,1886,EUW1_7572115434,4
62749,1886,EUW1_7572089377,4
62750,1886,EUW1_7572061930,4
62751,1886,EUW1_7572037041,4
62752,1886,EUW1_7570538932,4
62753,1886,EUW1_7570468177,133
62754,1886,EUW1_7572844639,4
62755,1886,EUW1_7572782269,4
62756,1886,EUW1_7572707584,4
62757,1886,EUW1_7572647238,4
62758,1886,EUW1_7572608579,4
62759,1886,EUW1_7572559144,4
62760,1886,EUW1_7572522896,4
62761,1886,EUW1_7572485225,4
62762,1886,EUW1_7572404363,4
62763,1886,EUW1_7572380915,4
62764,1888,EUW1_7570403189,799
62765,1888,EUW1_7532294572,80
62766,1888,EUW1_7532271582,98
62767,1888,EUW1_7532129592,31
62768,1888,EUW1_7532100014,58
62769,1888,EUW1_7532079264,887
62770,1888,EUW1_7532061327,25
62771,1888,EUW1_7532058494,14
62772,1888,EUW1_7531232156,126
62773,1888,EUW1_7531196345,64
62774,1888,EUW1_7531177751,58
62775,1888,EUW1_7530778936,58
62776,1888,EUW1_7530640028,518
62777,1888,EUW1_7529513532,14
62778,1888,EUW1_7529473302,83
62779,1888,EUW1_7529434941,150
62780,1888,EUW1_7529400705,234
62781,1888,EUW1_7529374102,122
62782,1888,EUW1_7529339813,111
62783,1888,EUW1_7527100491,266
62784,1888,EUW1_7570403189,799
62785,1888,EUW1_7532294572,80
62786,1888,EUW1_7532271582,98
62787,1888,EUW1_7532129592,31
62788,1888,EUW1_7532100014,58
62789,1888,EUW1_7532079264,887
62790,1888,EUW1_7532061327,25
62791,1888,EUW1_7532058494,14
62792,1888,EUW1_7531232156,126
62793,1888,EUW1_7531196345,64
62794,1888,EUW1_7531177751,58
62795,1888,EUW1_7530778936,58
62796,1888,EUW1_7530640028,518
62797,1888,EUW1_7529513532,14
62798,1888,EUW1_7529473302,83
62799,1888,EUW1_7529434941,150
62800,1888,EUW1_7529400705,234
62801,1888,EUW1_7529374102,122
62802,1888,EUW1_7529339813,111
62803,1889,EUW1_7572504238,902
62804,1889,EUW1_7572457615,902
62805,1889,EUW1_7572393341,902
62806,1889,EUW1_7572347234,902
62807,1889,EUW1_7572305284,147
62808,1889,EUW1_7572255613,147
62809,1889,EUW1_7572203340,147
62810,1889,EUW1_7572170172,254
62811,1889,EUW1_7572135119,147
62812,1889,EUW1_7572100962,37
62813,1889,EUW1_7572083567,902
62814,1889,EUW1_7572048319,201
62815,1889,EUW1_7572001315,56
62816,1889,EUW1_7571996663,111
62817,1889,EUW1_7571977848,147
62818,1889,EUW1_7571961532,134
62819,1889,EUW1_7571945307,238
62820,1889,EUW1_7571926455,902
62821,1889,EUW1_7571820363,111
62822,1889,EUW1_7571778115,111
62823,1889,EUW1_7572504238,902
62824,1889,EUW1_7572457615,902
62825,1889,EUW1_7572393341,902
62826,1889,EUW1_7572347234,902
62827,1889,EUW1_7572305284,147
62828,1889,EUW1_7572255613,147
62829,1889,EUW1_7572203340,147
62830,1889,EUW1_7572170172,254
62831,1889,EUW1_7572135119,147
